t,deaths,cases,cases_cum,nCFR,case_adj,cases_adj_cum,date
330,184,1028,121615,0.17898832684824903,30666.666666666664,5116166.666666671,2020-11-25
331,152,859,122474,0.1769499417927823,25333.333333333332,5141500.000000004,2020-11-26
332,160,973,123447,0.1644398766700925,26666.666666666668,5168166.666666671,2020-11-27
333,166,901,124348,0.18423973362930077,27666.666666666668,5195833.333333338,2020-11-28
334,152,710,125058,0.2140845070422535,25333.333333333332,5221166.666666671,2020-11-29
335,235,1184,126242,0.19847972972972974,39166.666666666664,5260333.333333338,2020-11-30
336,304,1534,127776,0.1981747066492829,50666.666666666664,5311000.000000005,2020-12-01
337,166,942,128718,0.1762208067940552,27666.666666666668,5338666.666666672,2020-12-02
338,201,908,129626,0.22136563876651982,33500.0,5372166.666666672,2020-12-03
339,204,1240,130866,0.16451612903225807,34000.0,5406166.666666672,2020-12-04
340,185,1002,131868,0.18463073852295409,30833.333333333332,5437000.000000005,2020-12-05
341,159,846,132714,0.1879432624113475,26500.0,5463500.000000005,2020-12-06
342,201,1087,133801,0.18491260349586017,33500.0,5497000.000000005,2020-12-07
343,166,939,134740,0.17678381256656017,27666.666666666668,5524666.666666672,2020-12-08
344,174,1005,135745,0.17313432835820897,29000.0,5553666.666666672,2020-12-09
345,244,1444,137189,0.16897506925207756,40666.666666666664,5594333.333333339,2020-12-10
346,176,986,138175,0.17849898580121704,29333.333333333332,5623666.666666672,2020-12-11
347,204,1086,139261,0.1878453038674033,34000.0,5657666.666666672,2020-12-12
348,166,983,140244,0.1688708036622584,27666.666666666668,5685333.333333339,2020-12-13
349,177,1539,141783,0.11500974658869395,29500.0,5714833.333333339,2020-12-14
350,182,1214,142997,0.14991762767710048,30333.333333333332,5745166.666666672,2020-12-15
351,151,1085,144082,0.1391705069124424,25166.666666666668,5770333.333333339,2020-12-16
352,158,1123,145205,0.14069456812110417,26333.333333333332,5796666.666666672,2020-12-17
353,163,1275,146480,0.12784313725490196,27166.666666666668,5823833.333333339,2020-12-18
354,165,937,147417,0.17609391675560299,27500.0,5851333.333333339,2020-12-19
355,235,1167,148584,0.20137103684661525,39166.666666666664,5890500.000000006,2020-12-20
356,151,1024,149608,0.1474609375,25166.666666666668,5915666.666666673,2020-12-21
357,124,955,150563,0.12984293193717278,20666.666666666668,5936333.33333334,2020-12-22
358,193,1095,151658,0.17625570776255708,32166.666666666664,5968500.0000000065,2020-12-23
359,176,998,152656,0.17635270541082165,29333.333333333332,5997833.33333334,2020-12-24
360,212,1098,153754,0.1930783242258652,35333.333333333336,6033166.666666673,2020-12-25
361,190,1128,154882,0.16843971631205673,31666.666666666664,6064833.33333334,2020-12-26
362,189,1082,155964,0.17467652495378927,31500.0,6096333.33333334,2020-12-27
363,215,1421,157385,0.15130190007037297,35833.333333333336,6132166.666666673,2020-12-28
364,144,1178,158563,0.12224108658743633,24000.0,6156166.666666673,2020-12-29
365,195,1376,159939,0.14171511627906977,32500.0,6188666.666666673,2020-12-30
366,177,1076,161015,0.16449814126394052,29500.0,6218166.666666673,2020-12-31
367,314,2434,163449,0.12900575184880855,52333.333333333336,6270500.000000006,2021-01-01
368,198,1677,165126,0.11806797853309481,33000.0,6303500.000000006,2021-01-02
369,182,1449,166575,0.12560386473429952,30333.333333333332,6333833.333333339,2021-01-03
370,222,1972,168547,0.11257606490872211,37000.0,6370833.333333339,2021-01-04
371,216,1822,170369,0.11855104281009879,36000.0,6406833.333333339,2021-01-05
372,199,1645,172014,0.1209726443768997,33166.666666666664,6440000.000000006,2021-01-06
373,194,1580,173594,0.12278481012658228,32333.333333333332,6472333.333333339,2021-01-07
374,195,1784,175378,0.109304932735426,32500.0,6504833.333333339,2021-01-08
375,170,1335,176713,0.12734082397003746,28333.333333333332,6533166.666666672,2021-01-09
376,246,1957,178670,0.1257026060296372,41000.0,6574166.666666672,2021-01-10
377,198,1639,180309,0.12080536912751678,33000.0,6607166.666666672,2021-01-11
378,192,1742,182051,0.11021814006888633,32000.0,6639166.666666672,2021-01-12
379,151,1372,183423,0.11005830903790087,25166.666666666668,6664333.333333339,2021-01-13
380,184,1708,185131,0.10772833723653395,30666.666666666664,6695000.000000006,2021-01-14
381,203,1818,186949,0.11166116611661166,33833.333333333336,6728833.333333339,2021-01-15
382,171,1381,188330,0.12382331643736423,28500.0,6757333.333333339,2021-01-16
383,164,1219,189549,0.13453650533223954,27333.333333333332,6784666.666666672,2021-01-17
384,163,1821,191370,0.08951125755079627,27166.666666666668,6811833.333333339,2021-01-18
385,149,1827,193197,0.0815544608648057,24833.333333333332,6836666.666666672,2021-01-19
386,210,1906,195103,0.11017838405036726,35000.0,6871666.666666672,2021-01-20
387,173,1520,196623,0.11381578947368422,28833.333333333332,6900500.000000005,2021-01-21
388,175,1911,198534,0.09157509157509157,29166.666666666664,6929666.666666672,2021-01-22
389,133,1298,199832,0.1024653312788906,22166.666666666668,6951833.333333339,2021-01-23
390,162,1317,201149,0.12300683371298406,27000.0,6978833.333333339,2021-01-24
391,196,1950,203099,0.10051282051282051,32666.666666666664,7011500.000000006,2021-01-25
392,158,1524,204623,0.1036745406824147,26333.333333333332,7037833.333333339,2021-01-26
393,164,1495,206118,0.1096989966555184,27333.333333333332,7065166.666666672,2021-01-27
394,155,1787,207905,0.08673754896474538,25833.333333333332,7091000.000000005,2021-01-28
395,150,1699,209604,0.08828722778104768,25000.0,7116000.000000005,2021-01-29
396,149,1501,211105,0.09926715522984676,24833.333333333332,7140833.333333338,2021-01-30
397,170,1495,212600,0.11371237458193979,28333.333333333332,7169166.666666671,2021-01-31
398,298,3663,216263,0.08135408135408136,49666.666666666664,7218833.333333338,2021-02-01
399,216,2638,218901,0.08188021228203184,36000.0,7254833.333333338,2021-02-02
400,192,2947,221848,0.06515100101798439,32000.0,7286833.333333338,2021-02-03
401,185,3100,224948,0.05967741935483871,30833.333333333332,7317666.666666671,2021-02-04
402,228,4412,229360,0.051677243880326386,38000.0,7355666.666666671,2021-02-05
403,212,4218,233578,0.05026078710289237,35333.333333333336,7391000.000000004,2021-02-06
404,189,4525,238103,0.04176795580110497,31500.0,7422500.000000004,2021-02-07
405,250,6185,244288,0.04042037186742118,41666.666666666664,7464166.666666671,2021-02-08
406,230,5596,249884,0.04110078627591136,38333.333333333336,7502500.000000004,2021-02-09
407,326,6628,256512,0.049185274592637294,54333.333333333336,7556833.333333337,2021-02-10
408,261,6248,262760,0.04177336747759283,43500.0,7600333.333333337,2021-02-11
409,313,6909,269669,0.04530322767404834,52166.666666666664,7652500.000000004,2021-02-12
410,283,6206,275875,0.0456010312600709,47166.666666666664,7699666.666666671,2021-02-13
411,309,6388,282263,0.04837194740137758,51500.0,7751166.666666671,2021-02-14
412,403,9109,291372,0.044241958502579865,67166.66666666667,7818333.333333338,2021-02-15
413,329,7290,298662,0.04513031550068587,54833.333333333336,7873166.666666671,2021-02-16
414,349,7577,306239,0.04606044608684176,58166.666666666664,7931333.333333338,2021-02-17
415,392,8522,314761,0.045998591879840414,65333.33333333333,7996666.666666671,2021-02-18
416,385,9216,323977,0.04177517361111111,64166.666666666664,8060833.333333338,2021-02-19
417,525,9966,333943,0.0526791089704997,87500.0,8148333.333333338,2021-02-20
418,416,7722,341665,0.05387205387205387,69333.33333333333,8217666.666666671,2021-02-21
419,481,10471,352136,0.045936395759717315,80166.66666666667,8297833.333333338,2021-02-22
420,374,8854,360990,0.042240795120849335,62333.33333333333,8360166.666666671,2021-02-23
421,418,8736,369726,0.047847985347985345,69666.66666666667,8429833.333333338,2021-02-24
422,486,9422,379148,0.051581405221821267,81000.0,8510833.333333338,2021-02-25
423,489,9963,389111,0.04908160192713038,81500.0,8592333.333333338,2021-02-26
424,447,8924,398035,0.05008964589870014,74500.0,8666833.333333338,2021-02-27
425,612,10651,408686,0.05745939348417989,102000.0,8768833.333333338,2021-02-28
426,985,15166,423852,0.0649479097982329,164166.66666666666,8933000.000000004,2021-03-01
427,603,10119,433971,0.059590868662911356,100500.0,9033500.000000004,2021-03-02
428,578,9952,443923,0.058078778135048234,96333.33333333333,9129833.333333338,2021-03-03
429,575,10145,454068,0.056678166584524396,95833.33333333333,9225666.666666672,2021-03-04
430,671,12591,466659,0.05329203399253435,111833.33333333333,9337500.000000006,2021-03-05
431,543,10244,476903,0.053006638032018744,90500.0,9428000.000000006,2021-03-06
432,597,9340,486243,0.0639186295503212,99500.0,9527500.000000006,2021-03-07
433,756,13287,499530,0.056897719575524947,126000.0,9653500.000000006,2021-03-08
434,630,10631,510161,0.05926065280782617,105000.0,9758500.000000006,2021-03-09
435,923,12814,522975,0.07203059154050258,153833.33333333334,9912333.33333334,2021-03-10
436,620,10664,533639,0.05813953488372093,103333.33333333333,10015666.666666673,2021-03-11
437,707,12332,545971,0.05733052221861823,117833.33333333333,10133500.000000007,2021-03-12
438,645,10582,556553,0.06095256095256095,107500.0,10241000.000000007,2021-03-13
439,636,10010,566563,0.06353646353646354,106000.0,10347000.000000007,2021-03-14
440,843,13803,580366,0.06107367963486199,140500.0,10487500.000000007,2021-03-15
441,677,10438,590804,0.06485916842306956,112833.33333333333,10600333.333333341,2021-03-16
442,656,10110,600914,0.0648862512363996,109333.33333333333,10709666.666666675,2021-03-17
443,693,10622,611536,0.06524195066842403,115500.0,10825166.666666675,2021-03-18
444,658,11620,623156,0.056626506024096385,109666.66666666667,10934833.333333341,2021-03-19
445,858,11493,634649,0.0746541373009658,143000.0,11077833.333333341,2021-03-20
446,538,8510,643159,0.06321974148061105,89666.66666666667,11167500.000000007,2021-03-21
447,633,10905,654064,0.058046767537826685,105500.0,11273000.000000007,2021-03-22
448,568,8995,663059,0.0631461923290717,94666.66666666667,11367666.666666673,2021-03-23
449,515,8086,671145,0.06369032896364087,85833.33333333333,11453500.000000007,2021-03-24
450,639,9211,680356,0.06937357507328194,106500.0,11560000.000000007,2021-03-25
451,531,8864,689220,0.05990523465703971,88500.0,11648500.000000007,2021-03-26
452,480,7275,696495,0.06597938144329897,80000.0,11728500.000000007,2021-03-27
453,510,6987,703482,0.072992700729927,85000.0,11813500.000000007,2021-03-28
454,483,7965,711447,0.06064030131826742,80500.0,11894000.000000007,2021-03-29
455,453,6756,718203,0.06705150976909414,75500.0,11969500.000000007,2021-03-30
456,407,6665,724868,0.061065266316579145,67833.33333333333,12037333.333333341,2021-03-31
457,758,10036,734904,0.07552809884416102,126333.33333333333,12163666.666666675,2021-04-01
458,434,6917,741821,0.0627439641463062,72333.33333333333,12236000.00000001,2021-04-02
459,418,6819,748640,0.061299310749376744,69666.66666666667,12305666.666666675,2021-04-03
460,426,6908,755548,0.061667631731326,71000.0,12376666.666666675,2021-04-04
461,515,8786,764334,0.058615979968131116,85833.33333333333,12462500.00000001,2021-04-05
462,389,6823,771157,0.05701304411549172,64833.33333333333,12527333.333333343,2021-04-06
463,391,6868,778025,0.05693069306930693,65166.666666666664,12592500.00000001,2021-04-07
464,413,7333,785358,0.05632074185190236,68833.33333333333,12661333.333333343,2021-04-08
465,417,7579,792937,0.05502045124686634,69500.0,12730833.333333343,2021-04-09
466,557,7915,800852,0.07037271004421984,92833.33333333333,12823666.666666677,2021-04-10
467,311,5827,806679,0.05337223270979921,51833.333333333336,12875500.000000011,2021-04-11
468,371,8195,814874,0.04527150701647346,61833.33333333333,12937333.333333345,2021-04-12
469,336,6387,821261,0.05260685767966181,56000.0,12993333.333333345,2021-04-13
470,361,6412,827673,0.05630068621334997,60166.666666666664,13053500.000000011,2021-04-14
471,402,6916,834589,0.058126084441873914,67000.0,13120500.000000011,2021-04-15
472,312,6773,841362,0.046065259117082535,52000.0,13172500.000000011,2021-04-16
473,306,5645,847007,0.05420726306465899,51000.0,13223500.000000011,2021-04-17
474,287,5612,852619,0.05114041339985745,47833.333333333336,13271333.333333345,2021-04-18
475,326,7250,859869,0.04496551724137931,54333.333333333336,13325666.66666668,2021-04-19
476,438,7601,867470,0.057623996842520724,73000.0,13398666.66666668,2021-04-20
477,296,5313,872783,0.055712403538490496,49333.333333333336,13448000.000000013,2021-04-21
478,299,6177,878960,0.048405374777400034,49833.333333333336,13497833.333333347,2021-04-22
479,310,6684,885644,0.046379413524835426,51666.666666666664,13549500.000000013,2021-04-23
480,279,6012,891656,0.04640718562874251,46500.0,13596000.000000013,2021-04-24
481,338,6144,897800,0.055013020833333336,56333.333333333336,13652333.333333347,2021-04-25
482,336,7265,905065,0.046249139710942876,56000.0,13708333.333333347,2021-04-26
483,289,5747,910812,0.05028710631633896,48166.666666666664,13756500.000000013,2021-04-27
484,337,6098,916910,0.05526402099048869,56166.666666666664,13812666.66666668,2021-04-28
485,257,5401,922311,0.047583780781336786,42833.333333333336,13855500.000000013,2021-04-29
486,358,7596,929907,0.047130068457082674,59666.666666666664,13915166.66666668,2021-04-30
487,488,8237,938144,0.05924487070535389,81333.33333333333,13996500.000000013,2021-05-01
488,330,6535,944679,0.0504973221117062,55000.0,14051500.000000013,2021-05-02
489,344,8012,952691,0.042935596605092365,57333.333333333336,14108833.333333347,2021-05-03
490,298,6675,959366,0.04464419475655431,49666.666666666664,14158500.000000013,2021-05-04
491,418,7393,966759,0.05653997024212092,69666.66666666667,14228166.66666668,2021-05-05
492,317,6829,973588,0.04641968077317323,52833.333333333336,14281000.000000013,2021-05-06
493,359,7792,981380,0.04607289527720739,59833.33333333333,14340833.333333347,2021-05-07
494,316,7202,988582,0.04387670091641211,52666.666666666664,14393500.000000013,2021-05-08
495,321,7181,995763,0.0447012950842501,53500.0,14447000.000000013,2021-05-09
496,537,10846,1006609,0.0495113405863913,89500.0,14536500.000000013,2021-05-10
497,318,7237,1013846,0.04394085947215697,53000.0,14589500.000000013,2021-05-11
498,361,7522,1021368,0.04799255517149694,60166.666666666664,14649666.66666668,2021-05-12
499,356,7681,1029049,0.046348131753677906,59333.33333333333,14709000.000000013,2021-05-13
500,391,9074,1038123,0.043090147674674895,65166.666666666664,14774166.66666668,2021-05-14
501,424,9291,1047414,0.04563556129587773,70666.66666666667,14844833.333333345,2021-05-15
502,338,7607,1055021,0.044432759300644144,56333.333333333336,14901166.66666668,2021-05-16
503,375,9923,1064944,0.03779099062783432,62500.0,14963666.66666668,2021-05-17
504,399,8622,1073566,0.04627696590118302,66500.0,15030166.66666668,2021-05-18
505,340,7940,1081506,0.042821158690176324,56666.666666666664,15086833.333333345,2021-05-19
506,475,9777,1091283,0.04858341004398077,79166.66666666667,15166000.000000011,2021-05-20
507,365,9075,1100358,0.04022038567493113,60833.33333333333,15226833.333333345,2021-05-21
508,352,7929,1108287,0.04439399672089797,58666.666666666664,15285500.000000011,2021-05-22
509,326,7675,1115962,0.04247557003257329,54333.333333333336,15339833.333333345,2021-05-23
510,352,10213,1126175,0.03446587682365612,58666.666666666664,15398500.000000011,2021-05-24
511,401,9852,1136027,0.040702395452699956,66833.33333333333,15465333.333333345,2021-05-25
512,357,8500,1144527,0.042,59500.0,15524833.333333345,2021-05-26
513,336,8589,1153116,0.039119804400977995,56000.0,15580833.333333345,2021-05-27
514,372,9751,1162867,0.038149933340170236,62000.0,15642833.333333345,2021-05-28
515,294,7702,1170569,0.03817190340171384,49000.0,15691833.333333345,2021-05-29
516,335,7399,1177968,0.04527638870117583,55833.333333333336,15747666.66666668,2021-05-30
517,338,9218,1187186,0.03666738988934693,56333.333333333336,15804000.000000013,2021-05-31
518,483,10369,1197555,0.046581155366959205,80500.0,15884500.000000013,2021-06-01
519,322,8580,1206135,0.03752913752913753,53666.666666666664,15938166.66666668,2021-06-02
520,297,7680,1213815,0.038671875,49500.0,15987666.66666668,2021-06-03
521,276,8995,1222810,0.030683713173985546,46000.0,16033666.66666668,2021-06-04
522,289,8293,1231103,0.03484866755094658,48166.666666666664,16081833.333333345,2021-06-05
523,279,7474,1238577,0.03732940861653733,46500.0,16128333.333333345,2021-06-06
524,314,9065,1247642,0.03463872035300607,52333.333333333336,16180666.66666668,2021-06-07
525,262,7472,1255114,0.03506423982869379,43666.666666666664,16224333.333333345,2021-06-08
526,235,6996,1262110,0.033590623213264725,39166.666666666664,16263500.000000011,2021-06-09
527,363,8262,1270372,0.0439360929557008,60500.0,16324000.000000011,2021-06-10
528,236,7431,1277803,0.03175884806890055,39333.333333333336,16363333.333333345,2021-06-11
529,243,6591,1284394,0.036868456986800184,40500.0,16403833.333333345,2021-06-12
530,243,6142,1290536,0.039563660045587756,40500.0,16444333.333333345,2021-06-13
531,288,8059,1298595,0.035736443727509615,48000.0,16492333.333333345,2021-06-14
532,225,6883,1305478,0.032689234345488885,37500.0,16529833.333333345,2021-06-15
533,203,6243,1311721,0.032516418388595224,33833.333333333336,16563666.66666668,2021-06-16
534,187,5839,1317560,0.032026031854769654,31166.666666666664,16594833.333333345,2021-06-17
535,238,7090,1324650,0.033568406205923836,39666.666666666664,16634500.000000011,2021-06-18
536,195,5894,1330544,0.0330844927044452,32500.0,16667000.000000011,2021-06-19
537,269,6508,1337052,0.04133374308543331,44833.333333333336,16711833.333333345,2021-06-20
538,178,6732,1343784,0.026440879382055853,29666.666666666664,16741500.000000011,2021-06-21
539,168,5385,1349169,0.03119777158774373,28000.0,16769500.000000011,2021-06-22
540,141,5245,1354414,0.02688274547187798,23500.0,16793000.00000001,2021-06-23
541,163,4772,1359186,0.03415758591785415,27166.666666666668,16820166.66666668,2021-06-24
542,185,5463,1364649,0.033864177192019035,30833.333333333332,16851000.00000001,2021-06-25
543,156,4527,1369176,0.03445990722332671,26000.0,16877000.00000001,2021-06-26
544,145,3815,1372991,0.03800786369593709,24166.666666666668,16901166.66666668,2021-06-27
545,187,5330,1378321,0.0350844277673546,31166.666666666664,16932333.333333347,2021-06-28
546,116,3956,1382277,0.029322548028311426,19333.333333333332,16951666.66666668,2021-06-29
547,151,4567,1386844,0.03306328005255091,25166.666666666668,16976833.333333347,2021-06-30
548,220,5467,1392311,0.04024144869215292,36666.666666666664,17013500.000000015,2021-07-01
549,150,5068,1397379,0.029597474348855565,25000.0,17038500.000000015,2021-07-02
550,115,4246,1401625,0.027084314649081488,19166.666666666668,17057666.666666683,2021-07-03
551,146,3897,1405522,0.037464716448550164,24333.333333333332,17082000.000000015,2021-07-04
552,169,5459,1410981,0.030958050925077852,28166.666666666668,17110166.666666683,2021-07-05
553,131,4116,1415097,0.03182701652089407,21833.333333333332,17132000.000000015,2021-07-06
554,124,4021,1419118,0.030838099975130564,20666.666666666668,17152666.666666683,2021-07-07
555,134,4146,1423264,0.032320308731307285,22333.333333333332,17175000.000000015,2021-07-08
556,115,4505,1427769,0.025527192008879023,19166.666666666668,17194166.666666683,2021-07-09
557,185,4873,1432642,0.03796429304329982,30833.333333333332,17225000.000000015,2021-07-10
558,118,3681,1436323,0.03205650638413474,19666.666666666668,17244666.666666683,2021-07-11
559,123,4967,1441290,0.02476343869538957,20500.0,17265166.666666683,2021-07-12
560,111,4230,1445520,0.02624113475177305,18500.0,17283666.666666683,2021-07-13
561,133,3746,1449266,0.03550453817405232,22166.666666666668,17305833.33333335,2021-07-14
562,133,3944,1453210,0.03372210953346856,22166.666666666668,17328000.00000002,2021-07-15
563,132,3871,1457081,0.03409971583570137,22000.0,17350000.00000002,2021-07-16
564,118,3446,1460527,0.03424260011607661,19666.666666666668,17369666.666666687,2021-07-17
565,108,3271,1463798,0.03301742586365026,18000.0,17387666.666666687,2021-07-18
566,117,4198,1467996,0.027870414483087184,19500.0,17407166.666666687,2021-07-19
567,138,3974,1471970,0.034725717161550075,23000.0,17430166.666666687,2021-07-20
568,127,3199,1475169,0.03969990622069397,21166.666666666668,17451333.333333354,2021-07-21
569,98,3295,1478464,0.029742033383915022,16333.333333333332,17467666.666666687,2021-07-22
570,140,3653,1482117,0.03832466465918423,23333.333333333332,17491000.00000002,2021-07-23
571,92,2918,1485035,0.031528444139821796,15333.333333333332,17506333.33333335,2021-07-24
572,108,3173,1488208,0.03403718878033407,18000.0,17524333.33333335,2021-07-25
573,98,3612,1491820,0.027131782945736434,16333.333333333332,17540666.666666683,2021-07-26
574,112,3098,1494918,0.036152356358941255,18666.666666666668,17559333.33333335,2021-07-27
575,98,2894,1497812,0.033863165169315826,16333.333333333332,17575666.666666683,2021-07-28
576,83,2575,1500387,0.03223300970873787,13833.333333333334,17589500.000000015,2021-07-29
577,105,3108,1503495,0.033783783783783786,17500.0,17607000.000000015,2021-07-30
578,86,2570,1506065,0.03346303501945525,14333.333333333334,17621333.333333347,2021-07-31
579,127,3373,1509438,0.03765194189149126,21166.666666666668,17642500.000000015,2021-08-01
580,122,3678,1513116,0.03317020119630234,20333.333333333332,17662833.333333347,2021-08-02
581,99,2967,1516083,0.033367037411526794,16500.0,17679333.333333347,2021-08-03
582,79,2754,1518837,0.02868554829339143,13166.666666666666,17692500.000000015,2021-08-04
583,99,2762,1521599,0.035843591600289645,16500.0,17709000.000000015,2021-08-05
584,97,2835,1524434,0.03421516754850088,16166.666666666666,17725166.666666683,2021-08-06
585,72,2255,1526689,0.031929046563192905,12000.0,17737166.666666683,2021-08-07
586,74,2433,1529122,0.030415125359638306,12333.333333333334,17749500.000000015,2021-08-08
587,95,3345,1532467,0.028400597907324365,15833.333333333332,17765333.333333347,2021-08-09
588,120,3101,1535568,0.038697194453402126,20000.0,17785333.333333347,2021-08-10
589,61,2472,1538040,0.024676375404530743,10166.666666666666,17795500.000000015,2021-08-11
590,90,2708,1540748,0.03323485967503693,15000.0,17810500.000000015,2021-08-12
591,181,5380,1546128,0.03364312267657993,30166.666666666664,17840666.666666683,2021-08-13
